gamma,alpha,sigma,psi,g,R0IN,qua,quawh,qualow,rho,kappa,omega,S1_0,S2_0,S3_0,S4_0,S5_0,S6_0,S7_0,S8_0,S9_0,S10_0,S11_0,S12_0,S13_0,S14_0,S15_0,S16_0,S17_0,E1_0,E2_0,E3_0,E4_0,E5_0,E6_0,E7_0,E8_0,E9_0,E10_0,E11_0,E12_0,E13_0,E14_0,E15_0,E16_0,E17_0,I1_0,I2_0,I3_0,I4_0,I5_0,I6_0,I7_0,I8_0,I9_0,I10_0,I11_0,I12_0,I13_0,I14_0,I15_0,I16_0,I17_0,R1_0,R2_0,R3_0,R4_0,R5_0,R6_0,R7_0,R8_0,R9_0,R10_0,R11_0,R12_0,R13_0,R14_0,R15_0,R16_0,R17_0,J1_0,J2_0,J3_0,J4_0,J5_0,J6_0,J7_0,J8_0,J9_0,J10_0,J11_0,J12_0,J13_0,J14_0,J15_0,J16_0,J17_0,P1_0,P2_0,P3_0,P4_0,P5_0,P6_0,P7_0,P8_0,P9_0,P10_0,P11_0,P12_0,P13_0,P14_0,P15_0,P16_0,P17_0,loglik,loglik.se
0.192105263,1,0.239333607,0.857256398,9.7,1.834942936,0.474641028,0.288684099,0.000257718,1,0.678698749,0.976754812,0.949967092,0.978992795,0.966580039,0.968806908,0.983796735,0.962755544,0.952945595,0.967055007,0.936584454,0.886388356,0.994210236,0.853928579,0.97503734,0.975458588,0.973519314,0.948301495,0.976957574,1.67E-06,1.26E-05,3.84E-06,2.96E-06,5.16E-05,1.10E-06,7.34E-06,3.83E-05,1.11E-05,4.19E-06,1.01E-06,0.016412239,2.06E-06,4.09E-06,8.43E-06,1.64E-06,5.87E-06,4.82E-07,1.71E-06,7.60E-06,9.20E-06,1.30E-05,2.26E-07,1.09E-06,6.36E-06,7.25E-07,6.09E-05,4.25E-06,0.000108031,1.24E-06,5.05E-06,7.51E-06,1.62E-06,1.69E-05,2.12E-06,9.27E-07,2.70E-06,1.18E-06,3.18E-05,5.15E-06,1.73E-06,3.84E-06,5.34E-06,1.32E-05,7.56E-06,0.000287387,1.99E-06,3.02E-06,2.95E-06,2.03E-06,5.45E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76E-07,1.04E-05,2.66E-06,2.75E-06,9.72E-06,4.67E-07,3.07E-06,1.09E-06,3.92E-05,0.000100872,3.21E-06,3.17E-05,1.29E-06,2.02E-05,3.99E-06,2.49E-06,1.81E-05,-1687.844949,0
0.310526316,1,0.161017924,0.921779346,9.7,1.543167959,0.462964923,0.261671608,0.000261379,1,0.882604488,0.956527225,0.956838023,0.973130489,0.96044088,0.970839234,0.983302236,0.957587564,0.957044545,0.971443565,0.92506066,0.872169853,0.993852547,0.868347987,0.973949492,0.96989071,0.966166735,0.958265086,0.97286186,1.27E-06,7.62E-06,3.56E-06,3.44E-06,5.95E-05,1.12E-06,8.42E-06,6.07E-05,8.83E-06,4.51E-06,9.74E-07,0.020880502,2.80E-06,5.24E-06,1.08E-05,1.62E-06,6.17E-06,4.84E-07,2.20E-06,6.10E-06,8.09E-06,1.03E-05,1.94E-07,8.12E-07,6.16E-06,5.46E-07,4.74E-05,5.02E-06,0.000117701,9.56E-07,8.23E-06,7.07E-06,1.43E-06,1.26E-05,1.25E-06,9.28E-07,2.25E-06,1.40E-06,1.83E-05,4.62E-06,2.01E-06,3.42E-06,4.88E-06,9.90E-06,5.40E-06,0.000293918,2.35E-06,3.46E-06,3.08E-06,2.39E-06,3.97E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85E-07,1.20E-05,2.67E-06,3.35E-06,8.70E-06,5.86E-07,3.84E-06,1.53E-06,3.94E-05,7.70E-05,3.42E-06,3.11E-05,1.22E-06,1.99E-05,4.74E-06,1.86E-06,1.83E-05,-1687.875504,0
0.263157895,1,0.157112597,0.954448717,9.7,1.551906024,0.472268585,0.260875024,0.000254281,1,0.439888257,0.966765013,0.964644651,0.989371199,0.875427878,0.96087898,0.985112989,0.970987886,0.977190343,0.958175232,0.954823511,0.916956335,0.984564827,0.884481017,0.960747779,0.974162206,0.962246402,0.952967186,0.983495636,9.13E-07,9.47E-06,1.81E-06,3.27E-06,5.53E-05,6.94E-07,3.62E-06,2.24E-05,4.39E-06,5.23E-06,2.30E-06,0.02348505,5.83E-06,1.86E-06,9.22E-06,6.02E-07,6.02E-06,1.07E-06,4.90E-06,3.95E-06,8.95E-06,9.44E-06,1.24E-06,4.71E-07,8.56E-06,6.99E-07,5.53E-05,5.39E-06,0.000121157,1.31E-06,3.59E-06,3.80E-06,6.21E-07,1.09E-05,4.07E-06,1.35E-06,4.98E-06,2.67E-06,1.85E-05,4.78E-06,7.14E-06,6.04E-06,5.85E-06,1.99E-05,4.51E-06,0.000385805,1.49E-06,5.21E-06,3.63E-06,2.52E-06,2.31E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75E-07,9.67E-06,1.96E-06,3.35E-06,4.81E-06,1.70E-07,1.20E-06,3.01E-07,2.55E-05,6.84E-05,1.67E-06,3.45E-05,4.67E-07,1.43E-05,2.49E-06,1.53E-06,1.13E-05,-1687.931725,0
0.215789474,1,0.185350422,0.885874531,9.7,1.510378122,0.48798725,0.271639534,0.000248791,1,0.47640255,0.938645187,0.984225442,0.972522085,0.952930718,0.953653495,0.984357372,0.9367677,0.937855301,0.958204572,0.960783173,0.953389755,0.983566762,0.642728784,0.959749083,0.978566493,0.96465671,0.958386735,0.974557646,1.20E-06,1.88E-05,2.71E-06,3.43E-06,2.94E-05,1.05E-06,2.95E-06,4.53E-05,3.50E-06,3.99E-06,8.11E-07,0.019729919,6.16E-06,4.60E-06,1.38E-05,8.64E-07,5.78E-06,1.03E-06,3.93E-06,2.45E-06,3.21E-06,1.95E-05,7.30E-07,6.49E-07,6.36E-06,1.95E-06,5.24E-05,2.07E-06,5.36E-05,1.27E-06,6.24E-06,6.02E-06,7.23E-07,1.58E-05,1.74E-06,1.22E-06,5.57E-06,1.60E-06,1.99E-05,6.20E-06,2.55E-06,3.18E-06,9.01E-06,1.98E-05,2.76E-06,0.000212965,1.10E-06,4.60E-06,2.39E-06,3.17E-06,1.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89E-07,1.00E-05,2.68E-06,3.88E-06,5.00E-06,7.14E-07,4.07E-06,1.77E-06,3.82E-05,7.65E-05,4.32E-06,5.05E-05,1.03E-06,1.53E-05,4.60E-06,2.86E-06,2.24E-05,-1688.509309,0
0.310526316,1,0.137446728,0.949703597,9.7,1.36147135,0.474645781,0.250858828,0.000249706,1,0.495398759,0.963197996,0.967127545,0.98949424,0.922336948,0.941354662,0.985832788,0.971751208,0.977296347,0.96285537,0.95769692,0.932197449,0.984092759,0.862321733,0.964686472,0.967001432,0.961832392,0.957749579,0.980216588,8.72E-07,1.29E-05,2.79E-06,3.59E-06,5.99E-05,6.97E-07,3.55E-06,2.91E-05,5.08E-06,5.28E-06,2.02E-06,0.030009519,5.20E-06,2.01E-06,8.31E-06,7.68E-07,6.40E-06,1.03E-06,4.23E-06,4.80E-06,6.87E-06,1.46E-05,1.31E-06,4.14E-07,6.69E-06,7.87E-07,5.87E-05,6.69E-06,9.79E-05,1.24E-06,4.88E-06,4.32E-06,9.02E-07,1.73E-05,5.60E-06,1.35E-06,7.55E-06,2.36E-06,1.76E-05,5.42E-06,7.98E-06,5.16E-06,7.60E-06,2.00E-05,4.84E-06,0.000355746,1.14E-06,5.08E-06,4.50E-06,3.15E-06,2.83E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08E-07,9.08E-06,2.24E-06,2.84E-06,4.53E-06,2.69E-07,1.77E-06,4.22E-07,3.21E-05,6.13E-05,1.52E-06,3.27E-05,4.98E-07,1.29E-05,2.82E-06,1.47E-06,8.42E-06,-1688.960867,0
0.215789474,1,0.189869235,0.894016238,9.7,1.62136367,0.480443061,0.275052693,0.000255459,1,0.348176518,0.924228947,0.979548345,0.98419507,0.918564371,0.940887009,0.983858533,0.967636906,0.972966559,0.99262225,0.957443082,0.926349688,0.9768692,0.781262591,0.982468431,0.957172641,0.983295888,0.8960747,0.969175421,7.62E-07,2.09E-05,2.90E-06,2.66E-06,5.75E-05,1.09E-06,5.09E-06,8.12E-06,9.89E-06,8.12E-06,2.07E-06,0.020084625,2.41E-06,3.26E-06,1.02E-05,2.08E-06,1.61E-06,6.49E-07,3.85E-06,8.59E-06,5.57E-06,1.95E-05,3.67E-07,1.12E-06,1.04E-05,1.25E-06,4.41E-05,4.41E-06,0.000134039,2.31E-06,3.73E-06,2.81E-06,1.16E-06,1.38E-05,1.37E-06,1.23E-06,6.92E-06,2.06E-06,5.88E-06,5.54E-06,1.86E-06,8.80E-07,8.32E-06,1.84E-05,3.68E-06,0.000363393,1.81E-06,9.65E-06,2.96E-06,3.10E-06,3.92E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97E-07,6.43E-06,2.50E-06,3.38E-06,6.97E-06,6.43E-07,3.67E-06,6.80E-07,1.77E-05,4.57E-05,1.99E-06,5.88E-05,1.35E-06,1.85E-05,5.85E-06,9.48E-07,1.63E-05,-1689.040908,0
0.192105263,1,0.29516298,0.783742375,9.7,1.912606717,0.473668932,0.301700176,0.000229719,1,0.85176364,0.941997398,0.950623969,0.983073924,0.92489029,0.947537727,0.985050893,0.980155944,0.958532536,0.959291923,0.974254522,0.860946729,0.983302624,0.905919816,0.954380563,0.975344639,0.982568979,0.928575227,0.965626491,1.83E-06,1.75E-05,1.83E-06,3.51E-06,1.60E-05,1.52E-06,4.65E-06,3.06E-05,6.43E-06,2.85E-06,1.47E-06,0.016306922,4.45E-06,3.30E-06,6.66E-06,1.75E-06,8.16E-06,8.93E-07,3.60E-06,3.47E-06,3.20E-06,3.42E-05,4.23E-07,9.28E-07,5.38E-06,2.29E-06,3.73E-05,2.72E-06,7.32E-05,1.57E-06,4.75E-06,1.19E-06,1.40E-06,5.12E-06,2.82E-06,1.24E-06,6.11E-06,1.62E-06,1.25E-05,1.99E-06,3.87E-06,2.48E-06,3.43E-06,4.59E-06,6.01E-06,0.000309646,2.51E-06,5.99E-06,3.10E-06,2.78E-06,6.32E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86E-07,8.15E-06,3.22E-06,3.60E-06,5.38E-06,2.50E-07,4.65E-06,2.81E-07,2.96E-05,7.96E-05,3.01E-06,0.00015075,1.18E-06,1.52E-05,4.71E-06,3.25E-06,2.05E-05,-1689.219979,0
0.239473684,1,0.150308955,0.861572564,9.7,1.668481288,0.471658249,0.24855031,0.000341693,1,0.925698347,0.996186276,0.931462438,0.987828029,0.888451298,0.958950045,0.978092771,0.986366705,0.9334406,0.986522007,0.950784187,0.900110235,0.976570299,0.832955168,0.939227686,0.955682504,0.968629272,0.935003998,0.983106714,8.58E-07,1.15E-05,2.16E-06,1.42E-06,4.57E-05,7.38E-07,5.51E-06,6.93E-05,8.24E-06,7.33E-06,2.44E-06,0.022401417,3.00E-06,4.25E-06,1.00E-05,1.48E-06,3.19E-06,8.61E-07,4.92E-06,1.13E-05,4.62E-06,1.01E-05,6.72E-07,7.23E-07,6.99E-06,2.92E-06,6.54E-05,3.78E-06,7.52E-05,1.84E-06,2.93E-06,5.61E-06,1.98E-06,1.03E-05,4.31E-06,1.00E-06,7.68E-06,2.22E-06,6.44E-06,4.04E-06,6.27E-06,3.64E-06,5.07E-06,1.49E-05,5.54E-06,0.000131404,2.77E-06,7.59E-06,4.80E-06,3.64E-06,5.38E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94E-07,4.69E-06,1.75E-06,2.79E-06,4.96E-06,2.37E-07,7.27E-07,1.40E-06,2.35E-05,3.33E-05,3.87E-06,8.98E-05,9.19E-07,6.79E-06,3.84E-06,4.83E-06,1.96E-05,-1689.410294,0
0.286842105,1,0.15834029,0.884932411,9.7,1.660275535,0.46009998,0.257303107,0.000308433,1,0.824818839,0.966010519,0.965236525,0.979714727,0.9638886,0.971534675,0.984967766,0.966844888,0.947554268,0.972702423,0.940954596,0.858483784,0.995394474,0.849709627,0.975762887,0.966971897,0.965303136,0.961657346,0.975714532,1.18E-06,1.29E-05,4.36E-06,2.70E-06,5.78E-05,8.36E-07,6.84E-06,5.64E-05,7.93E-06,4.07E-06,1.23E-06,0.018751173,3.57E-06,4.12E-06,1.07E-05,1.52E-06,8.66E-06,5.04E-07,2.23E-06,6.74E-06,6.07E-06,1.11E-05,1.49E-07,8.79E-07,8.32E-06,5.06E-07,4.49E-05,4.36E-06,9.72E-05,1.06E-06,7.65E-06,7.15E-06,1.78E-06,1.49E-05,1.34E-06,7.24E-07,2.47E-06,1.35E-06,1.66E-05,4.38E-06,3.34E-06,2.96E-06,5.99E-06,1.25E-05,5.56E-06,0.000234468,2.00E-06,4.27E-06,2.20E-06,2.09E-06,4.88E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08E-07,9.72E-06,3.17E-06,2.89E-06,6.81E-06,4.46E-07,3.12E-06,1.70E-06,2.82E-05,7.31E-05,3.46E-06,4.05E-05,9.31E-07,1.86E-05,5.08E-06,1.81E-06,2.19E-05,-1689.511578,0
0.168421053,1,0.207932127,0.896141313,9.7,1.441464825,0.520398655,0.296470749,0.000166547,1,0.386338956,0.992220535,0.973825013,0.988557654,0.872521044,0.977362689,0.972917475,0.954158016,0.941621098,0.981861884,0.948953718,0.955674166,0.9891721,0.715219626,0.982010517,0.955703192,0.959734915,0.894179108,0.981118482,1.11E-06,3.24E-05,4.27E-06,2.05E-06,4.30E-05,1.37E-06,2.51E-06,6.56E-05,4.96E-06,5.60E-06,2.74E-06,0.025903454,6.90E-06,6.44E-06,7.52E-06,1.22E-06,4.12E-06,5.16E-07,2.78E-06,8.23E-06,6.40E-06,1.89E-05,7.44E-07,2.96E-07,9.31E-06,1.54E-06,7.58E-05,5.60E-06,0.000156786,7.76E-07,2.40E-06,7.05E-06,6.06E-07,1.39E-05,4.87E-06,1.50E-06,4.06E-06,7.81E-07,5.65E-06,5.64E-06,7.58E-06,4.65E-06,7.51E-06,1.95E-05,2.60E-06,0.00015606,1.26E-06,9.74E-06,4.41E-06,1.10E-06,2.51E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82E-07,4.58E-06,1.84E-06,1.86E-06,9.35E-06,7.20E-07,3.14E-06,1.10E-06,3.18E-05,3.66E-05,5.00E-06,6.22E-05,9.48E-07,9.55E-06,4.50E-06,7.69E-07,1.18E-05,-1689.667935,0
0.263157895,1,0.193073909,0.939882737,9.7,1.67341687,0.470222266,0.280200185,0.000238992,1,0.529101514,0.924118845,0.954238398,0.978241834,0.93442993,0.946638314,0.989111641,0.972636984,0.972027896,0.95490946,0.962284057,0.88558061,0.983059085,0.908161084,0.964212857,0.977384235,0.979148376,0.938469104,0.965954066,2.24E-06,1.78E-05,2.98E-06,4.24E-06,1.44E-05,2.49E-06,4.62E-06,4.88E-05,9.23E-06,2.95E-06,1.15E-06,0.017709607,4.69E-06,3.66E-06,6.28E-06,2.54E-06,1.16E-05,1.16E-06,4.58E-06,4.00E-06,4.95E-06,2.89E-05,4.72E-07,1.23E-06,6.11E-06,2.19E-06,5.08E-05,2.95E-06,7.39E-05,1.91E-06,4.62E-06,1.48E-06,1.71E-06,5.59E-06,2.46E-06,1.32E-06,8.45E-06,2.23E-06,1.15E-05,3.65E-06,3.93E-06,2.70E-06,4.41E-06,2.97E-06,5.54E-06,0.000389458,2.39E-06,6.19E-06,3.35E-06,2.73E-06,6.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45E-07,1.47E-05,2.99E-06,5.21E-06,5.74E-06,3.17E-07,4.22E-06,4.59E-07,3.34E-05,6.48E-05,2.20E-06,0.000150556,1.24E-06,1.56E-05,4.90E-06,2.63E-06,1.74E-05,-1689.676871,0
0.286842105,1,0.161637961,0.969827892,9.7,1.466170613,0.471467976,0.263131528,0.000238979,1,0.490313214,0.944836752,0.966220915,0.988681666,0.907506868,0.962045307,0.98588222,0.973371558,0.977486313,0.957786652,0.95306266,0.949409456,0.98356533,0.852602195,0.967376395,0.967698365,0.953685819,0.962480636,0.972897914,7.33E-07,1.35E-05,2.77E-06,2.60E-06,6.38E-05,7.78E-07,4.03E-06,3.77E-05,5.07E-06,3.92E-06,2.05E-06,0.023849658,5.49E-06,1.69E-06,7.83E-06,7.45E-07,5.34E-06,8.19E-07,3.86E-06,4.66E-06,8.37E-06,1.13E-05,1.18E-06,4.64E-07,7.61E-06,7.88E-07,4.97E-05,4.11E-06,0.000109337,1.83E-06,6.17E-06,3.80E-06,9.15E-07,1.20E-05,4.18E-06,1.24E-06,7.52E-06,2.08E-06,3.08E-05,6.09E-06,9.25E-06,5.63E-06,6.98E-06,1.78E-05,4.66E-06,0.000399251,2.32E-06,5.13E-06,3.40E-06,2.86E-06,2.49E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22E-06,8.86E-06,2.50E-06,2.25E-06,4.61E-06,1.91E-07,1.42E-06,4.06E-07,2.71E-05,6.23E-05,1.85E-06,4.23E-05,6.75E-07,1.84E-05,3.16E-06,1.83E-06,9.51E-06,-1689.70698,0
0.310526316,1,0.135179332,0.959684606,9.7,1.598685156,0.467144272,0.252666147,0.000299905,1,0.577926752,0.993214061,0.974707193,0.986333555,0.906731973,0.981561678,0.975498763,0.952610149,0.9329434,0.981780339,0.943323668,0.945939619,0.988435821,0.79049635,0.986322243,0.961003169,0.960871169,0.892242444,0.981175698,9.34E-07,2.92E-05,3.70E-06,3.12E-06,4.23E-05,1.60E-06,2.97E-06,6.32E-05,3.72E-06,5.76E-06,3.26E-06,0.018288702,6.30E-06,7.58E-06,1.14E-05,9.45E-07,4.10E-06,6.65E-07,2.85E-06,7.99E-06,6.25E-06,1.34E-05,6.86E-07,4.36E-07,9.71E-06,1.60E-06,6.67E-05,7.82E-06,0.000136696,6.86E-07,2.06E-06,5.06E-06,4.71E-07,1.52E-05,6.20E-06,2.24E-06,4.14E-06,8.66E-07,3.70E-06,5.00E-06,6.96E-06,5.91E-06,1.14E-05,2.17E-05,2.45E-06,0.000209969,1.72E-06,1.19E-05,5.29E-06,1.09E-06,3.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46E-07,5.33E-06,1.45E-06,1.90E-06,1.07E-05,7.58E-07,2.10E-06,1.09E-06,2.35E-05,3.44E-05,5.67E-06,9.63E-05,8.61E-07,1.20E-05,2.72E-06,1.03E-06,1.72E-05,-1689.931864,0
0.263157895,1,0.152111676,0.987322122,9.7,1.640499498,0.477418059,0.26298462,0.000276131,1,0.648531819,0.988237901,0.972519746,0.985280008,0.954766774,0.966517224,0.981822018,0.973353642,0.959229338,0.976610009,0.928000204,0.887709158,0.993138116,0.7979025,0.968857801,0.962323676,0.977983228,0.96565292,0.975823939,1.87E-06,8.58E-06,2.85E-06,2.17E-06,4.91E-05,7.52E-07,5.64E-06,4.51E-05,9.48E-06,5.14E-06,1.03E-06,0.017672469,3.07E-06,5.53E-06,7.89E-06,1.71E-06,7.11E-06,3.16E-07,1.51E-06,5.24E-06,1.06E-05,1.26E-05,2.16E-07,8.58E-07,6.54E-06,4.94E-07,5.35E-05,4.83E-06,0.000121025,2.04E-06,6.26E-06,6.57E-06,1.73E-06,1.49E-05,1.00E-06,9.54E-07,2.75E-06,1.66E-06,2.15E-05,4.87E-06,2.67E-06,4.38E-06,6.18E-06,1.15E-05,7.24E-06,0.000281402,1.91E-06,4.23E-06,3.31E-06,2.46E-06,6.71E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34E-07,1.22E-05,3.01E-06,2.26E-06,8.34E-06,5.57E-07,3.29E-06,1.14E-06,2.75E-05,7.75E-05,3.00E-06,2.65E-05,1.62E-06,2.23E-05,3.78E-06,1.96E-06,2.15E-05,-1689.933443,0
0.239473684,1,0.226903462,0.867883283,9.7,1.696138589,0.479202831,0.287882517,0.000207594,1,0.6791981,0.935732518,0.964777773,0.975220692,0.946968361,0.957275551,0.989189157,0.966852633,0.966093947,0.964646041,0.961562711,0.906409935,0.982884753,0.916697991,0.961082995,0.974137152,0.980065683,0.951887922,0.967773555,2.09E-06,1.35E-05,2.21E-06,4.04E-06,2.24E-05,2.28E-06,4.16E-06,3.70E-05,8.23E-06,3.67E-06,1.45E-06,0.019867348,4.79E-06,3.68E-06,5.82E-06,2.23E-06,7.31E-06,8.29E-07,5.10E-06,4.21E-06,4.11E-06,2.78E-05,3.27E-07,7.63E-07,4.98E-06,1.57E-06,5.62E-05,3.18E-06,6.75E-05,1.30E-06,4.45E-06,1.48E-06,1.72E-06,5.99E-06,2.49E-06,8.88E-07,6.98E-06,1.93E-06,1.30E-05,3.26E-06,4.57E-06,2.06E-06,4.32E-06,3.09E-06,5.61E-06,0.000349302,3.28E-06,6.80E-06,3.46E-06,2.82E-06,6.46E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57E-07,9.15E-06,2.84E-06,2.29E-06,5.79E-06,2.59E-07,4.47E-06,2.64E-07,2.63E-05,7.14E-05,2.43E-06,0.000116453,1.03E-06,2.44E-05,4.60E-06,3.25E-06,1.86E-05,-1690.071989,0
0.168421053,1,0.212838949,0.849329661,9.7,1.680373928,0.501099359,0.284847212,0.000243623,1,0.39204133,0.971638741,0.979548405,0.984604061,0.908956319,0.949138273,0.976534818,0.954486506,0.964830351,0.9889844,0.967611957,0.933038662,0.977034629,0.743641947,0.972532533,0.975518388,0.97410731,0.880877447,0.970662965,8.04E-07,2.12E-05,2.70E-06,2.24E-06,5.02E-05,1.13E-06,5.99E-06,9.88E-06,9.54E-06,1.16E-05,2.21E-06,0.020625411,3.04E-06,2.79E-06,9.66E-06,1.77E-06,1.60E-06,6.78E-07,2.52E-06,6.26E-06,7.83E-06,1.95E-05,3.22E-07,8.99E-07,1.19E-05,1.64E-06,4.56E-05,3.14E-06,0.000112748,2.39E-06,4.42E-06,1.85E-06,9.97E-07,1.69E-05,1.55E-06,1.29E-06,1.07E-05,1.95E-06,4.49E-06,4.26E-06,2.06E-06,1.19E-06,8.95E-06,2.04E-05,4.19E-06,0.000426979,2.31E-06,9.52E-06,2.81E-06,3.99E-06,5.04E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51E-07,5.59E-06,2.21E-06,3.09E-06,5.98E-06,4.90E-07,5.06E-06,6.66E-07,2.29E-05,3.74E-05,3.20E-06,6.39E-05,1.55E-06,1.32E-05,5.70E-06,1.09E-06,1.41E-05,-1690.136944,0
0.144736842,1,0.205995948,0.837170935,9.7,1.695460196,0.507706007,0.273280694,0.000293199,1,0.489722421,0.994656875,0.971325466,0.981331606,0.951422787,0.94958658,0.988095725,0.951015489,0.914423342,0.967438173,0.962581692,0.959659352,0.985857207,0.651347662,0.960155925,0.972944556,0.958938255,0.934926595,0.981950784,1.36E-06,2.52E-05,2.38E-06,4.07E-06,2.73E-05,1.07E-06,3.54E-06,5.80E-05,3.01E-06,3.07E-06,6.04E-07,0.021617694,5.58E-06,4.26E-06,1.02E-05,8.67E-07,5.92E-06,7.58E-07,3.69E-06,2.45E-06,4.49E-06,1.35E-05,5.24E-07,1.10E-06,7.91E-06,1.71E-06,4.86E-05,1.75E-06,5.97E-05,1.34E-06,4.86E-06,6.19E-06,5.37E-07,1.55E-05,1.76E-06,1.27E-06,9.24E-06,2.67E-06,1.90E-05,6.75E-06,2.73E-06,3.72E-06,6.75E-06,2.60E-05,3.87E-06,0.000171687,1.71E-06,5.58E-06,2.74E-06,4.56E-06,6.54E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23E-07,8.38E-06,2.47E-06,3.34E-06,7.96E-06,7.85E-07,4.67E-06,1.77E-06,3.68E-05,7.84E-05,3.89E-06,3.95E-05,9.43E-07,2.21E-05,3.99E-06,3.17E-06,2.06E-05,-1690.159637,0
0.239473684,1,0.150819879,0.898968144,9.7,1.371742047,0.494032402,0.263506857,0.000233285,1,0.416313285,0.9863007,0.977405944,0.972962989,0.937048835,0.947607213,0.987616116,0.937605537,0.929064377,0.944712434,0.960811687,0.94876133,0.981338965,0.662178874,0.95307563,0.973253035,0.96327567,0.957278097,0.9800763,1.53E-06,1.47E-05,3.50E-06,3.82E-06,2.64E-05,8.28E-07,2.52E-06,5.00E-05,2.70E-06,3.04E-06,5.45E-07,0.023862232,5.34E-06,4.95E-06,1.30E-05,9.99E-07,5.74E-06,6.28E-07,2.67E-06,2.17E-06,4.93E-06,1.74E-05,5.52E-07,7.30E-07,7.61E-06,2.46E-06,3.87E-05,1.90E-06,4.22E-05,1.27E-06,5.40E-06,9.41E-06,6.40E-07,1.93E-05,1.73E-06,1.54E-06,9.01E-06,2.17E-06,2.04E-05,5.51E-06,2.63E-06,2.48E-06,7.57E-06,2.31E-05,3.04E-06,0.000225762,1.45E-06,4.70E-06,2.89E-06,3.50E-06,9.96E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56E-07,7.39E-06,2.15E-06,3.92E-06,9.50E-06,6.02E-07,4.67E-06,1.80E-06,3.65E-05,6.67E-05,4.33E-06,5.64E-05,9.21E-07,2.06E-05,4.83E-06,2.93E-06,1.84E-05,-1690.299202,0
0.192105263,1,0.238620748,0.925032846,9.7,1.860421911,0.46242228,0.275055187,0.000328053,1,0.661299218,0.943585249,0.933132796,0.983649362,0.960576152,0.968831999,0.977638377,0.979730882,0.971657867,0.977991967,0.951613696,0.914960187,0.990830078,0.903237566,0.949777177,0.968714253,0.947476189,0.945715169,0.977540308,7.67E-07,9.17E-06,4.28E-06,1.35E-06,3.31E-05,9.40E-07,2.11E-06,2.16E-05,3.13E-06,6.19E-06,9.87E-07,0.017032193,5.77E-06,1.26E-06,8.16E-06,5.14E-07,2.70E-06,4.10E-07,1.76E-06,8.70E-06,6.77E-06,8.53E-06,3.99E-07,7.48E-07,6.97E-06,2.54E-06,5.34E-05,2.57E-06,7.76E-05,4.54E-07,4.76E-06,1.48E-06,1.22E-06,1.40E-05,1.90E-06,1.11E-06,2.32E-06,1.24E-06,7.83E-06,6.25E-06,3.26E-06,1.85E-06,5.07E-06,1.22E-05,5.38E-06,0.000486055,1.21E-06,1.30E-05,2.89E-06,1.61E-06,8.92E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04E-06,2.53E-06,2.94E-06,3.50E-06,8.62E-06,4.67E-07,2.78E-06,8.04E-07,4.52E-05,5.00E-05,9.80E-07,7.50E-05,1.88E-06,1.38E-05,2.91E-06,3.79E-06,2.98E-05,-1690.495098,0
