"qualow","alpha","gamma","sigma","psi","g","R0IN","qua","quawh","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
0.00095,1,0.324454481217039,0.135827128872567,0.935182785728084,9.7,2.29368363681203,0.392947243294356,0.208870040435479,1,3.63305727017827,0.989994487763983,0.974280127105429,0.985952930068837,0.883417519232899,0.969089588932099,0.973306204610216,0.967440691154437,0.943775024325678,0.978850665355971,0.963341498346158,0.941030225725578,0.988132008129647,0.761230157871641,0.975696415893456,0.967107311215083,0.933695353919311,0.903539824803352,0.978825491016206,1.12979532203058e-06,2.3294488461216e-05,5.75351516850629e-06,2.57874758173032e-06,5.56986758767548e-05,1.61113604673271e-06,2.1141411606645e-06,9.92760067293626e-05,3.55055633071158e-06,3.57686690774891e-06,1.59850745015197e-06,0.00851765710515646,4.91265828687093e-06,4.55392862107301e-06,1.98147388814777e-05,1.28056814759878e-06,4.60172489761375e-06,7.25362715001854e-07,3.21676800649466e-06,8.34791046739227e-06,5.22350992857118e-06,1.76484788008653e-05,8.54720947125854e-07,2.90206600890765e-07,7.32041211911164e-06,1.20931218394085e-06,5.1242699288449e-05,6.41740822803381e-06,0.000217348613767839,6.7203731441376e-07,2.19466165610965e-06,4.870530124959e-06,1.26397290671517e-06,7.98450752417957e-06,2.44072018501615e-06,2.79900792232331e-06,3.18265211391403e-06,7.94236831863403e-07,4.10773536475076e-06,8.11483413041675e-06,6.55945422404727e-06,6.4419006218465e-06,1.05531214530648e-05,1.64359155580037e-05,1.61562824369436e-06,0.000224615675598356,2.26000334525076e-06,1.07001711178078e-05,6.41453869580545e-06,1.68904825636298e-06,3.91021137054049e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43145535665908e-07,5.63035710808363e-06,1.18464747983234e-06,1.79201585541204e-06,1.13617601949843e-05,7.3522742459883e-07,3.15642944362073e-06,7.94474684861307e-07,2.12783188744095e-05,5.06419072373644e-05,4.04363005102438e-06,8.0315246354989e-05,1.13426821416102e-06,1.57869428559086e-05,3.71320684100027e-06,1.08833994757999e-06,6.7603382905131e-06,-1700.01224372128,0
0.00095,1,0.335493490371998,0.100660283580425,0.904338113293859,9.7,2.27436400926464,0.414874066261822,0.199470616951775,1,6.78470419087477,0.960073320208965,0.974893111440475,0.986163413265044,0.893297115764584,0.950765916314955,0.987415929044924,0.983746241208503,0.969997513404619,0.962751028121387,0.96221144326565,0.943292122515832,0.97760347250765,0.879633972189774,0.962332221426017,0.976358639199567,0.938510650198605,0.957860815295017,0.976252632801324,1.83977735058977e-06,1.73949675952191e-05,1.31296851660923e-06,4.50278655533551e-06,5.89049856773167e-05,4.94240398436043e-07,6.5301299778826e-06,4.58637152000786e-05,3.57941922210398e-06,3.04238026015942e-06,8.2312119970679e-07,0.0162530876433583,2.89820708480707e-06,1.22339952089921e-06,1.05272047392851e-05,8.31912576567696e-07,6.98718170292083e-06,1.01177383586891e-06,4.39343505699729e-06,5.44470220439212e-06,5.75787967854723e-06,1.19931440204575e-05,9.874778173856e-07,3.34586266972966e-07,7.39522032542236e-06,1.04741328110665e-06,4.86700032473174e-05,7.79713614496484e-06,0.000133056484350952,1.44135284840606e-06,6.32929388648805e-06,5.30101392359214e-06,1.14021651883287e-06,1.20468821997852e-05,2.46508718062177e-06,1.61575662408011e-06,7.20152701440038e-06,3.70373959106874e-06,1.1341919972211e-05,5.23400267286258e-06,7.49566378936575e-06,8.16065235313988e-06,8.08000858219892e-06,2.20391375590844e-05,4.11913493341018e-06,0.000463877731963357,2.6478705147844e-06,7.57221875566554e-06,3.80242964803598e-06,2.6133776038821e-06,4.41340089812027e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43834306168131e-07,1.3016066252131e-05,1.69780003719801e-06,2.95075304854636e-06,2.91488005270659e-06,2.14327526843712e-07,2.00434738798489e-06,5.02813910267419e-07,2.17925585313962e-05,7.99119939211122e-05,1.83776190156491e-06,5.81931104466344e-05,6.15025522120981e-07,1.15889918659412e-05,1.84678099435746e-06,1.6291630834401e-06,6.55576294006097e-06,-2949.45103422312,0
0.00095,1,0.328784081467419,0.122195271067024,0.844536394344602,9.7,2.21212222208382,0.397334536125457,0.204307124453031,1,3.87548070772699,0.974789692034012,0.955948758027234,0.97093312129793,0.965809312218316,0.960137489909084,0.987581877239246,0.976786918761605,0.957484733587012,0.965796574223545,0.943781874956408,0.888075286215041,0.989308445821279,0.851867267745583,0.963276455305104,0.97977233423409,0.96488686579184,0.966223794843991,0.966480742774467,1.58767365416676e-06,1.63672183371553e-05,3.01576505829032e-06,3.30762567832045e-06,5.80811970917965e-05,7.25636109232056e-07,6.36896260331898e-06,6.31053262399261e-05,1.28105905553169e-05,3.25872244890718e-06,4.94741518179149e-07,0.0129846443615752,1.57444316163562e-06,2.85891911677865e-06,9.16304679560459e-06,1.97587424383775e-06,5.79702424098659e-06,5.74670946741653e-07,1.07707344726948e-06,5.91420763205728e-06,5.75558258285034e-06,1.34327622442593e-05,3.65944310899955e-07,9.24834071709093e-07,6.78413210999038e-06,6.68370082779095e-07,4.20320539838584e-05,4.88965055360463e-06,0.0001506289918584,9.38550809272992e-07,5.12117640919944e-06,5.57958345796473e-06,2.61245363777133e-06,1.89684948595134e-05,1.38865239395213e-06,7.93700919880039e-07,2.23798424489491e-06,1.31604984830019e-06,1.455281941115e-05,4.3275140876112e-06,2.52745498360691e-06,4.06499681921609e-06,7.55345465048256e-06,1.69013282618995e-05,4.12153392392928e-06,0.000310126197945841,3.54869821906474e-06,5.48167330086717e-06,1.5521515776272e-06,1.52063744479972e-06,6.34405304934042e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76353904161075e-07,1.36312996714858e-05,2.5055967430171e-06,3.02121201497062e-06,6.86599592764463e-06,6.6096305537966e-07,4.47855091470783e-06,1.14106570603158e-06,2.94105611457876e-05,8.32883744094866e-05,4.02500037168019e-06,3.86747576890529e-05,1.62545678961585e-06,1.98360459036775e-05,5.12520994454112e-06,2.08469349512192e-06,1.21113469174691e-05,-1697.51736975274,0
0.00085,1,0.32507721265425,0.0907672167434918,0.951379286133488,9.7,2.23952363383868,0.426939809785773,0.199286839364164,1,3.08803345902715,0.986905193033695,0.961156635710929,0.957773429144642,0.941965152275645,0.926902428943977,0.971245865323481,0.974006497225424,0.924095923643771,0.985840510127054,0.981693688496584,0.950305019749956,0.972446127873607,0.861813218993094,0.982205024992944,0.992190703992607,0.924590877841306,0.896010769546432,0.964774339428848,2.85864281525663e-06,1.98106889705626e-05,3.84961957528622e-06,2.73074219806605e-06,3.89347323017173e-05,2.17049265237819e-06,3.21129020875168e-06,0.000138344323774746,4.55376974926174e-06,5.62505187496904e-06,3.13560325954223e-07,0.0174226808898999,3.48828241925819e-06,3.66923457658813e-06,1.26374342588645e-05,1.49681813158412e-06,5.4698200644485e-06,9.73083139929883e-07,6.43842510220187e-06,7.50426970105208e-06,4.32296191314108e-06,2.62206749437133e-05,3.95081545139944e-07,9.21140557246184e-07,5.88826051459934e-06,5.47916741865712e-07,3.08772030178035e-05,5.15901969026823e-06,0.000152992777141552,2.0112020475575e-06,3.05499720045398e-06,5.68759407117672e-06,1.04868422862649e-06,7.45260836224593e-06,2.3976877547186e-06,1.65714749042571e-06,4.72591107741584e-06,2.84399325551171e-06,8.90845830408351e-06,1.11409050333993e-05,1.51454037299282e-06,5.80973202247339e-06,5.06535339635379e-06,1.19315108472384e-05,2.39934540279642e-06,0.000152811755309658,2.68947934053624e-06,1.08927041340542e-05,2.92061935476958e-06,2.93862785867794e-06,4.26848955003001e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52829478441101e-07,7.36176804606984e-06,2.15214551976765e-06,3.97698864799913e-06,4.06655923949044e-06,3.49967263111124e-07,4.52672041952637e-06,1.14648968980539e-06,2.96733641313264e-05,5.12559593311923e-05,2.65718307774987e-06,0.000125291901784492,1.41316775080158e-06,1.99409883688983e-05,4.76191142638078e-06,2.20657119005329e-06,9.57668925475335e-06,-1701.51836153624,0
0.00095,1,0.335642391588477,0.102386453827755,0.876029415938275,9.7,2.26565254137318,0.401153025916024,0.194334793386513,1,1.82211268212613,0.951824816079435,0.96208286616981,0.959070597789934,0.975345355027425,0.980316422741664,0.991973508541465,0.969066560640057,0.965984292034613,0.953964556667691,0.940815926492344,0.932303469998503,0.980236653023157,0.699809897099902,0.971418746487676,0.981102447104708,0.947820346694577,0.976885049359386,0.953460804512396,2.29135343003071e-06,2.54373025367116e-05,3.72226942518345e-06,3.92542670195994e-06,4.22531790802388e-05,1.7476998415752e-06,1.44230214003955e-06,7.17731676885073e-05,5.61305149495945e-06,3.46590807330804e-06,6.8956401068668e-07,0.0125151312272625,4.11697811332141e-06,1.21553722239106e-06,1.34107841505964e-05,6.61745023096884e-07,7.06356362246635e-06,5.555291307306e-07,2.19539515209565e-06,7.69604594762426e-06,6.02752381630602e-06,1.58100171983405e-05,4.05144677410546e-07,1.49114131501963e-06,3.43620769035053e-06,1.58037081494096e-06,2.48550654527812e-05,4.95955507785165e-06,0.000193868380412352,8.02090412950982e-07,6.50793982197635e-06,2.33798495116529e-06,1.52838907643763e-06,1.12756777958523e-05,1.91028219004923e-06,2.06961123366755e-06,2.50004939711476e-06,1.03487512388537e-06,1.30305496273762e-05,8.93423479959934e-06,1.30247022636933e-06,1.93691047673172e-06,4.92697225936477e-06,3.51592949459509e-05,1.55322806481161e-06,0.000324595938043627,2.36181927807845e-06,4.29416609812456e-06,1.29370214963171e-06,2.07588120622019e-06,4.12847909693975e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99789936797407e-07,1.36668006236628e-05,2.45838385606793e-06,4.19505929783204e-06,7.52013773738017e-06,7.46480713401657e-07,4.17827517017707e-06,6.5512658180463e-07,1.34971137230714e-05,8.47291604762726e-05,9.89038197855364e-07,0.000119967425962483,1.92973860797344e-06,1.35484404576133e-05,2.45293782694866e-06,2.56765535604816e-06,5.29702467871375e-06,-2948.47796111725,0
0.000900000000000001,1,0.331036417553695,0.124247913433642,0.96663159725748,9.7,1.92696974166684,0.399954009024289,0.201813073049973,1,1.4184054958831,0.987614595719979,0.969427601446118,0.974929802223199,0.960856275924579,0.958626930667372,0.980315296290645,0.973946034438562,0.95573288025571,0.960970506931827,0.950945083430357,0.852534518423845,0.988527560116786,0.801385450952394,0.969547148199675,0.983895412417003,0.970047315066852,0.953023278892451,0.966035763022938,1.61386213104991e-06,1.70357078617589e-05,3.55482156318973e-06,2.98777387457528e-06,8.12088979044764e-05,8.61187036428357e-07,8.67530895024103e-06,6.82608327349929e-05,5.88122777280187e-06,2.77407224911371e-06,4.46708741533789e-07,0.0135823247351949,1.03611710314738e-06,2.56123831069252e-06,1.4111182326542e-05,1.91920234223082e-06,6.11170944992961e-06,5.04181526789672e-07,1.10959186133627e-06,8.05727995837756e-06,8.07683061303923e-06,1.23066258070094e-05,3.17802263973624e-07,9.80741108253289e-07,7.32948618329891e-06,8.7355003615408e-07,3.6669146629492e-05,5.88577512291528e-06,0.000134299407920925,1.14641649566658e-06,6.21604854455828e-06,7.42273172842912e-06,3.08976640975883e-06,1.61657278220489e-05,1.51306640608269e-06,1.05922818171059e-06,2.09962344010653e-06,1.40276249676481e-06,1.56629636511919e-05,4.32665022970254e-06,2.23194765144531e-06,5.18129203074951e-06,8.86413020396331e-06,1.67436529554186e-05,5.27109703155312e-06,0.000310901413434989,2.9590671534189e-06,5.1839606608201e-06,1.85612625226303e-06,1.9927880368434e-06,6.60540953328616e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42078243126598e-07,1.13750476772202e-05,2.0016086752641e-06,3.50631499840085e-06,6.56045125269985e-06,5.1944128604989e-07,4.42808343787879e-06,1.13569453483483e-06,2.42251222642845e-05,8.86118857067012e-05,2.50296387103799e-06,3.63823507975755e-05,1.40562577295338e-06,1.68201505891245e-05,4.52830663059644e-06,2.17352198146002e-06,1.2773511178908e-05,-2323.0305919115,0
0.000900000000000001,1,0.33138648479423,0.15136734932835,0.850854241464093,9.7,2.18286272588214,0.401464945237438,0.21275495674722,1,1.11493266329998,0.797431724345983,0.96843324171336,0.956266522764467,0.969809079272213,0.980372260047306,0.991839294482771,0.98059159736717,0.970238859543667,0.962630180637989,0.932830447047577,0.924687459122864,0.978044673077814,0.721506924378411,0.965023824643197,0.983471339908795,0.944903906810446,0.966057637469292,0.967598353346389,1.9517682645877e-06,2.60362874179903e-05,4.14261002485434e-06,3.22421912429209e-06,4.17907065217463e-05,1.58767218277254e-06,1.71950788109809e-06,5.01342034183053e-05,3.99914642157993e-06,4.04911697405362e-06,6.52380185870753e-07,0.00948076811460992,3.26840572664849e-06,9.79311938494299e-07,1.53982701410983e-05,9.12725042403742e-07,7.19337299064541e-06,5.12458224255014e-07,2.27956123790559e-06,5.20347241478103e-06,6.93367839531128e-06,1.6089108398727e-05,5.65509245189688e-07,1.18047071423961e-06,2.38949362449207e-06,2.16746513963415e-06,3.45582871650985e-05,5.34191718515343e-06,0.000273113718627707,1.20493697658965e-06,5.68251311810713e-06,2.44375749011094e-06,1.74639895726648e-06,9.74484319064392e-06,2.23230950819293e-06,2.54684858941169e-06,2.99872231872096e-06,8.45608742242175e-07,1.33501843603736e-05,1.1947877726882e-05,1.54429787780145e-06,2.67968870403745e-06,4.96722042127664e-06,3.34834142213258e-05,1.64044238199646e-06,0.000336130752938767,2.66129290575847e-06,4.27166891262284e-06,1.17675718646352e-06,1.68703974131779e-06,4.83132839654439e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14763615446526e-07,1.26182577988367e-05,2.91383639140669e-06,4.30937128742947e-06,6.45192188966915e-06,5.32531385795879e-07,3.01180963402612e-06,5.05361159287327e-07,2.14362736768689e-05,6.10327971987905e-05,7.57003421529348e-07,0.000149950802025601,2.46946458844723e-06,1.69797554572256e-05,3.90301331353033e-06,2.36724061320557e-06,5.5677519081002e-06,-2316.58227537184,0
0.001,1,0.304708526946871,0.140025227419159,0.809733210737338,9.7,2.36180979663529,0.399448079420629,0.208830119615992,1,1.5763580677831,0.869698834297509,0.961063236392449,0.958789888419977,0.978327223794835,0.982611876594414,0.99318002081223,0.974048666121153,0.955370426564799,0.971542583797473,0.924417715378867,0.936747836866672,0.979358906238812,0.756420343557555,0.970234860116719,0.986242246020702,0.953031012946165,0.974827016225806,0.963921951651022,1.73603461857202e-06,2.66447268646669e-05,3.52613300080682e-06,3.42015879713326e-06,4.84399282926869e-05,1.38841847023991e-06,1.44416368302462e-06,6.58429829742697e-05,4.83558508933605e-06,3.02663845843615e-06,6.38623740909172e-07,0.00989707141154095,3.65296195293997e-06,7.53858147303196e-07,1.62472057226448e-05,7.57700248784615e-07,7.93634037344485e-06,5.2268555346936e-07,2.64311554878959e-06,6.73413663072924e-06,6.99791500479772e-06,1.77160977418968e-05,4.6469309413538e-07,1.00951610762806e-06,3.50862487738775e-06,1.46019856795778e-06,3.06232661206926e-05,6.57013350378256e-06,0.000185206660812883,1.37851198089513e-06,5.58332166837006e-06,2.29985839762887e-06,2.03331546861117e-06,8.44293961287465e-06,1.63706541156367e-06,2.63161621732657e-06,2.93936450092246e-06,1.24254047931158e-06,1.25387970193808e-05,9.29322145009311e-06,1.84213547544575e-06,2.39288811005096e-06,4.81946265503817e-06,2.80181663817628e-05,1.75581082021625e-06,0.000457078314716054,2.92451099118231e-06,3.77683467763999e-06,1.18129390462473e-06,1.48584408396586e-06,3.69697156422655e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54200132421496e-07,1.38507255087413e-05,2.16562653148678e-06,3.7445101245495e-06,8.60762188089565e-06,7.88384430062499e-07,4.13436244749518e-06,4.80787830119053e-07,1.58921505321667e-05,0.000101861964544753,7.44648128752324e-07,0.000120741830472036,1.79432307691908e-06,1.6184896072341e-05,3.45218801870799e-06,1.84573362350958e-06,5.39763741951064e-06,-1694.03669347674,0
0.001,1,0.335309013821881,0.100484513990767,0.929522677074226,9.7,2.29715658313871,0.406779811867454,0.198381290010971,1,1.83847110985952,0.97557182631298,0.969968863632886,0.975041980968108,0.923502263588331,0.937838999996389,0.969165185960716,0.970529738293694,0.95730236263139,0.99100372654161,0.969944958038399,0.879963619065256,0.973169807877361,0.799021474180056,0.976614172946937,0.974561287749656,0.97354337573261,0.893037693292678,0.971993816815239,6.84608838156663e-07,1.85342382911742e-05,3.05815813766846e-06,2.68084853756687e-06,4.54324201853103e-05,8.12048800940758e-07,4.19908876534478e-06,3.2937142590395e-05,6.16839460131416e-06,6.2692116807556e-06,6.41537763103043e-07,0.0131948360385217,6.42254801676138e-07,2.19003105086458e-06,1.31356688478307e-05,2.174240101537e-06,1.93295490715314e-06,7.47930498634277e-07,3.27311013337046e-06,6.9242151695048e-06,4.44688360267405e-06,2.34295670660918e-05,4.35041774625279e-07,1.46459537819667e-06,9.71267774061129e-06,1.77905086413972e-06,4.27037511394855e-05,3.5398541843877e-06,0.000190548519567353,2.39598295585587e-06,4.37735847651374e-06,2.35970613823537e-06,1.96055404485214e-06,1.74019838436872e-05,1.05663288286363e-06,2.07337796722387e-06,5.44154197776424e-06,1.90694080417833e-06,3.70892938497533e-06,5.00197775642926e-06,2.58089585123374e-06,2.26417279653771e-06,1.18732538056216e-05,1.7290145795655e-05,2.26031145037275e-06,0.000578679208814121,2.16876612503904e-06,1.12050620087016e-05,2.08696598277681e-06,3.54407627218102e-06,6.97843993378658e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46478260766006e-07,9.24692377317273e-06,2.29146441418486e-06,2.95606856468233e-06,5.969819524508e-06,7.14656218758504e-07,5.45581043045336e-06,6.53969126845357e-07,1.6235010862873e-05,5.53815278295292e-05,2.62652722128785e-06,9.15408706893604e-05,2.18661850575208e-06,1.40913160393698e-05,8.29197950415908e-06,1.38495183588335e-06,1.05404129483965e-05,-2329.67183253419,0
0.00095,1,0.202384616012685,0.105277379301635,0.95236879484386,9.7,2.00025630709225,0.455917741304002,0.194521336606791,1,3.69007225836888,0.973367939245591,0.982826785137048,0.961639621251723,0.910860791677699,0.928713884676501,0.968733280016324,0.960475055922063,0.971262739418642,0.988448825801569,0.974277537297203,0.914509806543679,0.978618944055913,0.713303464183009,0.942981025017085,0.991859699658211,0.932749067609357,0.926232679263408,0.988615841113536,3.93624600605072e-06,2.37400123106921e-05,1.5450142332838e-06,2.17321087058858e-06,3.45603323620811e-05,1.68629909005068e-06,5.13283726650852e-06,2.22929658307398e-05,3.81092730954056e-06,5.25629965471471e-06,1.15157083715751e-06,0.0228583835646382,2.55026166799303e-06,1.25069974119852e-06,2.11056589650773e-05,9.01817439929495e-07,3.21460769700433e-06,1.10197630863942e-06,4.06068931834559e-06,1.00749670186253e-05,4.14499143022879e-06,1.83588713453414e-05,1.01482676948403e-06,4.88124012090567e-07,3.41634493863187e-06,2.49894558431879e-06,5.8484031266972e-05,2.84081048379233e-06,7.27112322218451e-05,2.42679828193858e-06,3.30069540268496e-06,3.13007335927897e-06,1.57657682437621e-06,1.33787216171772e-05,3.57844727629991e-06,1.8167102309129e-06,3.81462504639885e-06,3.00676503803437e-06,8.1107432807303e-06,1.16286091246836e-05,5.26825199561831e-06,9.38311161851509e-06,3.38130738241957e-06,3.02799305536644e-05,3.35909891665065e-06,0.000525901846115659,1.44494021013708e-06,9.84736575573692e-06,4.1209114970727e-06,3.4913386792726e-06,9.57828872051504e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15828003779954e-07,9.28970868143035e-06,4.6179053377689e-06,1.45315326211657e-06,2.27818065972679e-06,8.36448810056234e-07,1.51673608968531e-06,5.34747230812621e-07,4.21428599048322e-05,9.99250734631014e-05,1.49972912846589e-06,7.27538340330186e-05,7.23892581243595e-07,1.61928271722705e-05,3.31906087426508e-06,3.92525971337938e-06,1.94793229073006e-05,-1712.05350000454,0
0.001,1,0.321887246876006,0.100112038880338,0.905769282779764,9.7,2.31996998905729,0.410377139159806,0.195235719839038,1,5.55309591565278,0.995930239752234,0.949990193932903,0.974715158946421,0.869706285838021,0.966382118631623,0.97798616954906,0.990077448386697,0.952839999186515,0.980230703091063,0.966385819135227,0.894966034641353,0.965450154657543,0.877514199914175,0.956813362777089,0.974155386524713,0.966835721645564,0.918398465937424,0.981913668653205,9.81036849600078e-07,2.32959108954794e-05,2.19122326872133e-06,1.3134454399002e-06,3.68955808750165e-05,4.50519269790779e-07,4.90547260934608e-06,8.64617665327928e-05,5.57190223663993e-06,4.73335426103545e-06,1.4844716949002e-06,0.0157617369973668,1.90206548828878e-06,2.5361752039793e-06,1.45397148637978e-05,1.59931403050601e-06,3.18034086324661e-06,9.49432832267453e-07,5.22723867847331e-06,9.20238114350125e-06,3.43557823541459e-06,1.12751472124911e-05,8.28929711180458e-07,4.89302182607584e-07,6.69079797693022e-06,2.3229579917703e-06,6.29993382400114e-05,3.40127321546793e-06,0.000111943118590536,1.44161415672519e-06,3.12742081443287e-06,5.7616224718034e-06,2.53346425794184e-06,1.48971645869263e-05,3.11965423348341e-06,1.26926193466232e-06,5.08058927173689e-06,2.2225747075482e-06,4.55003598333837e-06,4.19034037063964e-06,3.84442771180271e-06,5.51268180114417e-06,7.40931135066279e-06,1.95063818435537e-05,3.82137548053818e-06,0.000133004483201503,4.80884029177328e-06,1.05631453706011e-05,3.7286839886225e-06,3.34851857071543e-06,7.67356457074284e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64532337135474e-07,8.23694810862277e-06,1.28590878733826e-06,1.88671221219241e-06,2.77722460820282e-06,2.08755781664575e-07,9.806466653674e-07,7.59700029174537e-07,3.40078001536102e-05,3.85355926641217e-05,2.52671517159582e-06,9.07573513638186e-05,1.05020994203391e-06,1.40291463018782e-05,5.07969938104939e-06,5.3185965223223e-06,1.52292101764403e-05,-1702.47417314927,0
0.00085,1,0.327440596348277,0.115643555364734,0.893768166270091,9.7,2.15647925772541,0.40630613160781,0.203899069063861,1,2.56557742096488,0.998740296509946,0.965969481440572,0.973316890901591,0.964579250636228,0.95670748743048,0.981464085542772,0.973767020561866,0.948325451468234,0.96883612818451,0.943223491715065,0.895298495902083,0.991553346484159,0.858565575264914,0.976287212522361,0.979699663193698,0.965658584215899,0.960608848860574,0.968913215802541,1.64373978251459e-06,2.43852697322392e-05,3.05882364717358e-06,3.68039631271542e-06,6.1203690894366e-05,9.63320846533925e-07,7.4279264282198e-06,7.61142792393019e-05,7.32048317092744e-06,2.99793227010803e-06,5.67499233892242e-07,0.0139464323956769,1.2285754278459e-06,2.82079948587869e-06,1.84002465358089e-05,1.64047176356328e-06,5.58388041921581e-06,3.53452838270946e-07,1.07260830559931e-06,5.48090083888087e-06,7.56723761426009e-06,1.34385201220488e-05,3.42986518219336e-07,1.03511661031186e-06,7.32107298176037e-06,7.55667941177707e-07,5.02378859688405e-05,4.62955581735317e-06,0.00014076878393402,1.05698997068998e-06,5.97682574231494e-06,6.57646414179498e-06,3.35167077432786e-06,1.32278321525638e-05,1.24028783463943e-06,9.51847012897084e-07,1.78668551661253e-06,1.17501233497428e-06,1.07425190879832e-05,2.74792168006927e-06,1.97559030162766e-06,4.38447842953456e-06,1.00849255420283e-05,1.60335706410058e-05,3.95528700811586e-06,0.000377916649536612,3.2919577344137e-06,5.43810523811821e-06,1.79982226564326e-06,2.90279760008345e-06,4.4027867768777e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21130738697296e-07,1.66284998083364e-05,2.1504074888644e-06,2.11225161115e-06,5.27320153455956e-06,4.80202751924942e-07,4.06353210725017e-06,1.50326746747756e-06,3.13736966551015e-05,9.06796486719625e-05,2.58820661595217e-06,4.97939714870398e-05,1.42422600061653e-06,1.77272837450859e-05,5.6474048361083e-06,2.14703547300542e-06,1.25432424292028e-05,-1694.60533456234,0
0.000900000000000001,1,0.310193379323465,0.0987859853962179,0.958837381402301,9.7,1.78855884750451,0.418905151038083,0.188057847139031,1,1.13812558066706,0.988385416359073,0.982704712307168,0.975914260681086,0.949159860281298,0.924955466651146,0.988039137049884,0.963006559603446,0.925281333165957,0.961215409332323,0.975835358267076,0.960027341448956,0.979531559303272,0.713559896593111,0.962937024485021,0.98190278505367,0.958152270388369,0.936659003783502,0.971392343661068,1.74335260672265e-06,2.91364660839802e-05,2.80900664719971e-06,3.44545484448263e-06,2.65462214889416e-05,1.00560533300006e-06,3.10618917862368e-06,9.27110332308319e-05,3.34002246996642e-06,3.04855230739375e-06,3.18192214236821e-07,0.0202409687513427,3.37046353314238e-06,3.1475397240157e-06,1.50725505965198e-05,1.03027123657314e-06,6.43829410773412e-06,6.98156540451639e-07,4.50606174627647e-06,4.21692110310537e-06,1.65048315277964e-06,1.61214695274233e-05,6.67669046858856e-07,7.51119218994045e-07,8.59946319897665e-06,2.07195752830497e-06,3.88711774334599e-05,1.91850092568892e-06,6.84336515921877e-05,1.67114531733377e-06,5.53596871148353e-06,8.21810378534937e-06,1.33348047225167e-06,1.53265152252005e-05,2.14485002892894e-06,2.02811112438277e-06,7.11663968734883e-06,2.13179785799146e-06,1.41054278448345e-05,7.65190767693641e-06,2.80069345496585e-06,4.03879728265049e-06,7.54525094130822e-06,3.46751421137429e-05,1.75317836316292e-06,0.000251598523265125,1.87193852567474e-06,6.24847979847604e-06,2.49245233846693e-06,3.95177849988081e-06,8.3513020624747e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53104134595653e-07,1.29587708926098e-05,1.37231059622188e-06,4.04732698243297e-06,3.93004536054826e-06,9.98199070852057e-07,4.10937752537359e-06,1.22476720415178e-06,4.33236157682567e-05,9.54134519315843e-05,3.64698767962681e-06,5.87384962811796e-05,1.38676294340486e-06,2.05450758283758e-05,4.97241286984644e-06,2.50952504436372e-06,1.6271690106404e-05,-1701.91236883269,0
