"alpha","gamma","sigma","psi","g","R0IN","qua","quawh","qualow","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
1,0.335193535302612,0.123857695344776,0.982569472048864,9.7,1.90639131132755,0.449858482435897,0.235262395116655,0.000389530190870309,1,2.31235415496881,0.973141967402361,0.973350160594877,0.978983587844085,0.911319579738689,0.933772205472926,0.994602148628849,0.972191896288225,0.944878389531535,0.963964752139635,0.985193393047757,0.872204272499598,0.966445939591059,0.602677275767486,0.986697015109798,0.97096165850119,0.971872241230392,0.965110030311912,0.96059608525522,6.45592875437385e-07,2.13827013622528e-05,4.6362175942462e-06,1.72197271711815e-06,3.988454240899e-05,7.31067104238268e-07,5.87053567499952e-06,6.47049280539595e-05,1.12228504837839e-05,4.571756317965e-06,7.98802317467381e-07,0.012201508543063,2.66416464179161e-06,9.95546469306095e-07,9.40083760897223e-06,1.09767126191538e-06,6.93867093602448e-06,9.06445151610945e-07,1.70401907987814e-06,8.10632382183251e-06,2.80988326730515e-06,5.63870647265548e-06,2.69562868852466e-07,9.17344466296129e-07,4.9537574579006e-06,5.25923345627232e-07,4.33095875620313e-05,3.71786781937039e-06,8.68915514100083e-05,1.76630196098061e-06,3.84563960969683e-06,6.58470899919701e-06,1.5522833731311e-06,1.26233373916994e-05,1.76326414328338e-06,1.28464093808638e-06,1.75362243006517e-06,3.49972873921436e-07,1.19615767222829e-05,4.34351420786729e-06,2.85206546616013e-06,5.95644611733984e-06,4.13626899560465e-06,2.46476359946663e-05,1.59439348705452e-06,0.000285614212402839,3.36915616864223e-06,1.0958204234968e-05,3.18741362192489e-06,2.98124584871664e-06,7.70469045353928e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42143519355375e-07,3.70910130172704e-06,3.2815156039931e-06,1.59808771152136e-06,9.7480979733028e-06,7.32068461129505e-07,3.21931937931448e-06,6.7793454517217e-07,3.538523303439e-05,4.96978757585632e-05,5.86665750544449e-06,0.000103284939083021,1.49450662295393e-06,1.28794499725768e-05,1.52386822634835e-06,2.07980987659599e-06,1.0447854917933e-05,-3550.9605944511,0
1,0.334880002971059,0.139359454298211,0.980772803703905,9.7,1.89345368758948,0.434514410807583,0.240101164443189,0.000429364824496313,1,1.17399917341988,0.987984783320322,0.959472969837594,0.963410094919796,0.921876607764082,0.980232381032855,0.98815819983069,0.960988142918609,0.965958485388418,0.964263501015988,0.97886341403161,0.875775994856516,0.964691580577658,0.938220116560802,0.972778202099445,0.972655054420515,0.950607971985343,0.936598477337027,0.976745855996251,2.20848882739073e-06,1.88309696150332e-05,3.9772080667838e-06,8.3166557370228e-06,5.78866315718571e-05,1.92570092683188e-06,2.55120248858164e-06,1.18183909512107e-05,1.6866835922396e-06,8.07659547450854e-07,8.1526712263111e-07,0.0152326580280268,5.85537795376118e-07,1.67205836987742e-06,1.14504161499859e-05,1.34913273601988e-06,2.31134090746826e-06,5.5048098556379e-07,8.11798438032466e-07,3.32608828736636e-06,6.44420240163439e-06,1.52096785037136e-05,8.99113563469303e-07,7.76741476215179e-07,6.32823162235153e-06,5.50750330638069e-07,5.20996701081478e-05,7.25870232798947e-06,0.000119151988432066,1.85764150087757e-06,4.13878194876866e-06,2.46846871640401e-06,2.21991751223719e-06,3.27374806764307e-06,2.92646558867048e-06,5.65323905628512e-07,4.15759473196472e-06,1.99996101942017e-06,1.17357247902396e-05,8.55211087410866e-06,4.35850501623326e-06,2.23879314363197e-06,9.90097169744387e-06,5.04770214480057e-06,1.69173092783053e-06,0.000402325546911565,2.00114799950448e-06,7.9302094034169e-06,3.29122699153769e-06,1.49711876584429e-06,1.14094594487779e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79286629313289e-07,1.41826522627598e-05,1.2774979257287e-06,1.38795581780597e-06,1.1088458398455e-05,1.0519038820794e-06,1.74692772853165e-06,1.20749192202421e-06,2.47222621262644e-05,7.26546104515839e-05,2.04386470096026e-06,3.51900932436403e-05,7.42663055012266e-07,1.40980791449525e-05,2.09677836353286e-06,2.73312491053672e-06,1.14099489480406e-05,-3551.08092778959,0
1,0.333866560650418,0.164631268164465,0.938003160887911,9.7,1.68943801727809,0.456736345733571,0.271439095831411,0.000201774037808564,1,1.57291289188361,0.988713306879327,0.944811337265256,0.964231394485833,0.910941324549917,0.971851582363379,0.996584946256305,0.950768593655884,0.972333508564028,0.98854098450757,0.971183881990685,0.880970120482065,0.980212751282267,0.946727013320989,0.960940224288744,0.989130742798363,0.943005747303491,0.902148182405262,0.976529747362247,1.73858295641443e-06,2.64656480247019e-05,3.61975035710501e-06,3.46805771558414e-06,4.10248030713611e-05,1.2797046033088e-06,6.52691279182254e-06,6.22313126856758e-05,7.09278259051695e-06,6.29577774946808e-06,9.26977565047384e-07,0.0204989732992753,4.7716594176401e-06,5.29980436595635e-06,2.07463744029406e-05,4.67876988593033e-07,1.56630257894914e-06,4.65150623318784e-07,2.51389245312565e-06,6.31695189839442e-06,3.2056937456888e-06,1.6048443798396e-05,7.47548746651465e-07,1.10787213674763e-06,4.94399762575536e-06,8.04975379131203e-07,4.51706026193304e-05,4.98805549232945e-06,8.26950216818334e-05,9.97250526796908e-07,1.60642100717154e-06,3.56629739214694e-06,1.28229564212196e-06,1.51308994248774e-05,2.20500025876165e-06,1.82349150013477e-06,1.47987708304976e-06,4.29425332064766e-07,1.32853614620058e-05,3.96453307386183e-06,5.1342988202388e-06,3.08557550072052e-06,6.66138194336038e-06,1.68612341599669e-05,4.45228615191935e-06,0.000271388557998013,3.18844150965159e-06,6.3067030801045e-06,5.31658064008618e-06,2.79483679501372e-06,7.94246063154176e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02807878336547e-07,6.47253560594934e-06,3.29638343983249e-06,1.5700987747987e-06,5.76828687832796e-06,8.49827819499957e-07,1.60983499038225e-06,8.61893150511967e-07,1.99948075894931e-05,7.01571843866689e-05,3.55593990131814e-06,9.13221261495098e-05,1.23525490013168e-06,1.47104638118377e-05,6.16504753848031e-06,2.74978803131791e-06,1.33448319421023e-05,-3551.41151727555,0
1,0.334809373347872,0.14566655862359,0.901479685940819,9.7,1.71288429006462,0.459026126808432,0.260616390161829,0.000242497354160086,1,1.76833228219061,0.977142792139337,0.963568960287595,0.976933723551169,0.878550106272981,0.960975024113262,0.975172552164327,0.953045232987769,0.940545150025445,0.981775116854597,0.967510665979222,0.910912116058125,0.990287997608439,0.743713687212043,0.971030459003316,0.98240253615454,0.94265818595444,0.873559979834195,0.986797027818467,2.44569989943063e-06,1.55600797401378e-05,2.92485899078736e-06,1.81116272066009e-06,4.95029036580162e-06,9.24140109927034e-07,6.07610826192161e-06,4.94318474504348e-05,2.08270685739784e-06,3.37339225170226e-06,1.63736967721425e-06,0.0165468924664896,1.56677844872454e-06,1.31334497444273e-06,3.32501587399169e-06,2.25987882861974e-06,2.63195719971299e-06,1.04604332072293e-06,1.34629483929946e-06,2.24286804621821e-06,3.72864217554534e-06,2.04617214163426e-05,3.48477781606193e-07,6.48880163106757e-07,7.67670090748256e-06,2.27390427215604e-06,6.15384059422907e-05,1.80087490648854e-06,0.000159665157404268,1.51271262800856e-06,2.83217419362232e-06,7.47356277623186e-06,7.5101383796774e-07,8.71982313975507e-06,3.21682431911913e-06,1.67911531725801e-06,1.94389751770179e-06,6.75833447538688e-07,3.82580740249273e-06,1.24695902544466e-05,5.5920687116348e-06,1.8671178798038e-06,4.20586458339676e-06,1.56912830936499e-05,4.36259224337898e-06,6.80961805219516e-05,3.15121740810548e-06,2.61279044245646e-06,1.17160593317345e-06,2.32000528886278e-06,1.03667434109091e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82697410008591e-07,1.45642497965458e-05,1.34756215344695e-06,4.1404604855223e-06,4.04324143413624e-06,3.46831210878785e-07,1.56387323704006e-06,1.03122299957836e-06,2.94798482036355e-05,6.09809182791425e-05,1.07026808581216e-06,0.000158129872732373,1.70108451791678e-06,1.42815726915425e-05,4.85688430260408e-06,3.81727842143734e-06,1.61649705726506e-05,-3551.5666832223,0
1,0.334376880786953,0.156980189966827,0.920293302153374,9.7,1.70554867703287,0.468881508715828,0.267502362763312,0.000231134001663055,1,8.33860811743544,0.886284889141144,0.960218442239107,0.975359374383957,0.964602015696691,0.934516615730951,0.972434382377079,0.983179230453139,0.973408718869476,0.984347838510371,0.959858837174632,0.95568222890387,0.995560419096329,0.857225188758675,0.962269447380604,0.987523610245887,0.969436789976368,0.965722979686848,0.964746762184346,9.43067339806808e-07,2.79007950073105e-05,4.69129878993597e-06,5.30694004052262e-06,1.22625535732423e-05,1.48886644152469e-06,4.12866710688989e-06,1.79032185593597e-05,7.78321028751409e-06,2.63589123302037e-06,1.25112112845612e-06,0.0207856766709511,4.48306348784792e-06,1.94598583827132e-06,8.23202207023439e-06,1.35018044884254e-06,4.72811501102834e-06,4.21178312336219e-07,7.6103111810391e-07,1.12691821469332e-05,5.13848184686206e-06,1.79217548148092e-05,2.44578120076633e-07,8.93464591106187e-07,3.10976261494555e-06,8.31472943558522e-07,3.33345457237934e-05,3.46910523604509e-06,0.000291313270723444,5.87324494033589e-07,2.29052252550512e-06,1.54240977271586e-06,2.78461604870662e-06,7.53338366686244e-06,2.19231407215194e-06,2.72260888887571e-06,7.6376935469094e-06,2.83873805334292e-06,1.19093224291514e-05,7.43703399933757e-06,1.06596710286081e-06,3.99584446654948e-06,2.49008478021907e-06,1.1782211533048e-05,1.61254747274142e-06,0.000121052569711863,1.99148426689745e-06,8.32033438716862e-06,1.49175697811331e-06,1.2960129846974e-06,7.15023186418463e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17847338397047e-07,9.00206448904365e-06,1.14649768490512e-06,3.38967325268956e-06,1.29037567193851e-05,6.08572711130407e-07,3.71581060293472e-06,1.29041822542696e-06,3.13507672920363e-05,0.000135346173339907,5.13301063159617e-06,6.15192384289391e-05,6.33528374464271e-07,1.24574236917017e-05,3.12144659484408e-06,4.81825050837392e-06,2.34152041660263e-06,-3551.76609488382,0
1,0.33459748386213,0.193537662065626,0.932594094406813,9.7,1.87039040600849,0.428784160903763,0.254893454048061,0.000322873228591829,1,2.15862991972809,0.983521366871491,0.978232963565356,0.971760067935637,0.832220390782752,0.952650352127251,0.97190934199099,0.943520063175507,0.957390265689812,0.990226959676646,0.964053840052261,0.880150224334837,0.978618807350806,0.841580034301268,0.958465146237477,0.976336593035983,0.980875524605072,0.898913607026285,0.958975795909777,6.87586142871514e-07,2.52881990629821e-05,4.13907243759018e-06,4.91150735649545e-06,3.33042987012949e-05,1.39465005666063e-06,3.01850562378715e-06,2.50692016411964e-05,2.73812247716429e-06,2.41456610996807e-06,1.70583194986328e-06,0.0121589995175067,3.5538429243417e-06,4.62906496888755e-07,1.73330325724819e-05,1.74177823475506e-06,6.63114112102635e-06,5.27741933821746e-07,9.2236636211161e-07,6.95666359700297e-06,7.70448535686452e-06,1.99911329290356e-05,1.102990488525e-06,1.26924756848778e-06,6.10310769250541e-06,9.82793335880911e-07,2.02149683783687e-05,5.68064620081751e-06,4.15310725283167e-05,1.83971914735876e-06,2.15249771727019e-06,5.60374572620111e-06,8.52903397743351e-07,6.38048739651951e-06,2.72297397462253e-06,4.73563059303453e-07,4.69910760784651e-06,7.50318476493981e-07,2.03312375069073e-05,7.20167068983196e-07,6.6753145646872e-06,4.71181857516521e-06,7.00367644595956e-06,1.16433124265115e-05,4.28401690161723e-06,0.000357991921786502,1.79403471216496e-06,5.73383818692215e-06,6.10895155072023e-06,1.53507788769318e-06,9.24638175526536e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24103577104294e-07,9.87374700991693e-06,9.27367721469595e-07,1.22921225479721e-06,1.3788074116774e-05,5.06745031806549e-07,3.24720766760329e-06,9.33798611437216e-07,1.99734632600153e-05,6.74990807561059e-05,1.58905680950582e-06,5.23466772280404e-05,9.89097814042254e-07,6.99981352500134e-06,3.47987110692854e-06,1.99278277650621e-06,1.26572697161519e-05,-3552.03185668277,0
1,0.335184381976537,0.125972737827651,0.922692008114534,9.7,1.82084760797147,0.450863685723443,0.247129193710685,0.000336841786193552,1,3.79127477264644,0.972843540524958,0.964652933883101,0.971575990692173,0.913769505230514,0.981904999677889,0.965977376337605,0.97911384984457,0.988388508469432,0.990168418388948,0.965899161285583,0.886376264735965,0.973348589570444,0.943565718435979,0.955263736455229,0.992843408335547,0.957541980857796,0.902239526851159,0.980209443573766,1.33299706911415e-06,1.12991107837886e-05,2.5618816050937e-06,1.94448230719801e-06,2.31510072651114e-05,1.04707363658829e-06,7.7592100592433e-06,5.8454763356817e-05,3.04349927462589e-06,4.81156539127266e-06,9.3714206196741e-07,0.0209172285972928,2.32342656906929e-06,1.49124594957267e-06,1.46764075144535e-05,1.94808643505793e-06,9.54467097769527e-06,8.63710996730789e-07,1.35806724570079e-06,6.77219802883384e-06,2.24747967230384e-06,3.03641092591062e-05,1.04982115489584e-06,1.18054932917421e-06,6.32669959717568e-06,2.90550681323472e-06,5.02321699358227e-05,5.72283684434968e-06,0.00011986928030336,1.191623841353e-06,4.77716574118237e-06,7.73673389356481e-06,1.38998140353416e-06,5.49290189438858e-06,1.59701992627209e-06,1.4234366987269e-06,2.93129690653247e-06,2.14665374692897e-06,6.13258991166652e-06,1.74310410705869e-06,1.19174356047503e-06,5.97123260764949e-06,4.72564260168611e-06,2.53767013549377e-05,1.06765989390548e-06,0.00018721790187486,5.05547936474537e-06,2.37686875819937e-06,3.24290995470665e-06,2.44921393981174e-06,6.6885130848898e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20739514132253e-07,1.6142895793838e-05,3.29006269508205e-06,2.113268004545e-06,5.11114566736459e-06,2.92127804501744e-07,3.72400646596282e-06,8.15024506394263e-07,4.4429211161001e-05,6.33155284336093e-05,2.25546746689622e-06,4.0522945465038e-05,1.02889469506533e-06,1.10161938395414e-05,5.74824330650043e-06,2.80399779442319e-06,8.93026173389446e-06,-3552.5725489933,0
1,0.335292308649736,0.142109818581755,0.910696576817632,9.7,1.47127691541016,0.462302549138074,0.255666802363877,0.000231871299303012,1,0.753142239965078,0.991050431210342,0.946368943627904,0.980974824429371,0.948201107107442,0.984200142017915,0.967920997212353,0.993038978093697,0.941100801797036,0.97814517794363,0.941829064903601,0.940489167689274,0.9848745099689,0.813705612870284,0.982094433206569,0.993420976924433,0.963774826145046,0.927986514703585,0.987857537340264,2.81162184957026e-06,2.26972122697454e-05,5.1337653394396e-06,2.87862228750006e-06,2.03239900317249e-05,1.47534335568882e-06,4.53994764144805e-06,1.11857391999249e-05,4.36107928657072e-06,4.68982139904149e-06,1.58691842850555e-06,0.0227270252887855,1.30769001066857e-06,1.27364301305332e-06,5.94714834630915e-06,2.64911557756141e-06,6.8117223038171e-06,6.6767287998471e-07,5.17618611718419e-06,8.55539697155707e-06,3.85238794138286e-06,1.26096403935466e-05,7.71402515212522e-07,1.3690936521395e-06,1.17752052987284e-05,5.37021572007353e-07,2.65031028941363e-05,1.97430769706521e-06,0.000198799046317744,5.01697636150733e-07,5.53011501660083e-06,4.47166362644452e-06,2.07605088400948e-06,1.31258548362924e-05,1.96541122691174e-06,2.76829869785572e-07,2.54529843868979e-06,1.57828975489323e-06,1.30564948570882e-05,7.39013245775816e-06,2.00977072433043e-06,4.45694224354069e-06,6.24576736944462e-06,2.59397625293784e-05,1.35147378731896e-06,0.000384292579342458,4.34311006222559e-06,1.09629214343289e-05,1.84376978233718e-06,2.43091073326761e-06,2.84313096398188e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86467838851504e-07,2.18823261028563e-06,9.76066054847649e-07,8.02057661547986e-07,5.15957209883518e-06,2.85583773901119e-07,5.3452036554515e-06,8.5755870373156e-07,3.14866039570738e-05,8.66440699756937e-05,2.04990831058831e-06,9.82822793241469e-05,5.75499498890498e-07,2.14614994120409e-05,2.92350023872486e-06,1.26233951225839e-06,1.33039275763466e-05,-3552.61771222808,0
1,0.334610161345385,0.177668936495708,0.857410533632284,9.7,1.74492215175881,0.465786790123739,0.292456918400649,0.000167139838325407,1,2.21878255176556,0.990940666877534,0.977932968782025,0.969751377837876,0.888781543139945,0.96231171778679,0.983081539019412,0.973056935402289,0.949553564388117,0.967359304978801,0.934293116274527,0.935396439288196,0.976629553483975,0.762273715856998,0.949008924818948,0.970727357033248,0.967134403906959,0.920874707831777,0.983408953112655,1.5411470983807e-06,1.75083806095187e-05,4.07835998705924e-06,5.55046863325223e-06,1.29134164100517e-05,2.33823059997178e-06,1.75234508806815e-06,6.42247573912377e-05,8.87618095710091e-06,5.74207741478502e-06,9.10200826592323e-07,0.0142427470195323,4.1721730738907e-06,3.44304886347233e-06,1.31624425761887e-05,1.71152397836216e-06,3.99364409245477e-06,6.51345285047861e-07,3.1785287106724e-06,5.19683336142799e-06,3.60306121338191e-06,3.21338891692029e-05,5.05625172225968e-07,8.90395433822322e-07,2.86308668151762e-06,9.13789072332946e-07,3.18741705125658e-05,3.33177039122243e-06,3.90060986729036e-05,1.47777592495586e-06,6.81714476826698e-06,3.50925808468111e-06,1.242699950202e-06,1.48553899901545e-05,1.64838271640129e-06,1.91809228316762e-06,3.02676459549188e-06,2.41435053747223e-06,8.51118924841293e-06,2.13522502749543e-06,4.7674757618113e-06,2.68675784882334e-06,4.97271654827075e-06,1.79473965749547e-05,2.15503955506536e-06,0.000218785471063434,3.49363936921376e-06,8.60870785757103e-06,1.25258529266658e-06,3.25062724119543e-06,5.30761577288835e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77830545481585e-07,9.17920805060942e-06,8.97085931273494e-07,2.6668374426603e-06,6.82968544545406e-06,2.768678066814e-07,2.8321861292285e-06,1.21153144342283e-06,3.34378957743978e-05,0.000121616228963679,4.88041391789347e-07,9.55663114893553e-05,1.20322573867461e-06,1.06394909945958e-05,3.43483267127819e-06,1.41075460470987e-06,2.08150371647797e-05,-3552.64194813631,0
1,0.333968152570184,0.187980144890919,0.918118982012135,9.7,1.93177086751803,0.430208209475744,0.267355836293815,0.000299274319021722,1,9.23174244510182,0.985459306774154,0.98323078850444,0.963100398300464,0.91900007177269,0.941383376146049,0.977317300042074,0.992874649090494,0.950817098098945,0.982037165433597,0.937729135107713,0.856105891748409,0.985621415638654,0.718639537149518,0.983801134132428,0.97248768720652,0.954186939486392,0.936597905200073,0.961872962501039,7.70736459898688e-07,1.8273770681655e-05,4.73222045421312e-06,3.1972470165102e-06,4.43102753674e-05,2.43683692016239e-06,6.01464642720145e-06,6.67757601868075e-05,6.34260129591356e-06,6.4012092154228e-06,3.19407166016943e-07,0.00928403829878872,1.8437545844885e-06,3.48491027110189e-06,1.63312058158603e-05,1.80396259929262e-06,6.12039966769546e-06,4.36515090037076e-07,3.74716689546553e-06,4.0315736760974e-06,1.25327096577593e-06,3.38517324026651e-05,3.33691665224185e-07,1.28636218515063e-06,4.0640784176794e-06,2.77286639708616e-06,4.60239388524751e-05,1.39750138774203e-06,0.000229814244719228,4.30150862067762e-07,2.49288937027604e-06,4.74715977576859e-06,1.60141179279782e-06,1.72245366020982e-05,3.34329862260228e-06,1.58667994028947e-06,6.62221338449782e-06,4.12053794485948e-07,6.14787622571806e-06,3.75203033649227e-06,1.95705300160165e-06,2.55344006076299e-06,4.52604929587019e-06,3.09715605238846e-05,1.95492318095866e-06,0.000223524690420401,3.12357957737081e-06,3.83611789369205e-06,3.00131308366776e-06,1.59749895718563e-06,8.77946074695901e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24017562342514e-07,1.42926330296031e-05,1.75799222168937e-06,1.35836445210228e-06,6.33280197794228e-06,9.35473221271679e-07,3.27080289307046e-06,1.13518521967257e-06,2.56817246257532e-05,9.48057096315387e-05,4.99266100552668e-06,0.000168757458083897,1.37279442108854e-06,1.2282487912796e-05,8.103371236484e-06,1.19936849541521e-06,1.71139995630853e-05,-3552.77825096096,0
1,0.333751950726608,0.197240319632673,0.909900932117807,9.7,2.02931015183955,0.419402010658902,0.260902478282516,0.000365559927476749,1,2.36562399529549,0.965382344738252,0.95819841223263,0.986525516585721,0.918810328650513,0.963117637117252,0.976076925831953,0.95680653773795,0.965533051970379,0.983782242257186,0.971404515422639,0.904327620485124,0.983438126653919,0.938777730840472,0.971602327641878,0.976442796001363,0.973707940863994,0.95089404658967,0.975822208449784,1.31690800302521e-06,1.88874544900196e-05,1.25144189078651e-06,4.02554978026494e-06,6.04904233687083e-05,8.09831965467321e-07,3.46988882899557e-06,7.89520613411616e-06,1.91832236471597e-06,5.6339694555896e-06,8.68474453939938e-07,0.0105693377808978,4.02131037109958e-06,6.07829759420901e-07,7.64996575867488e-06,1.8099072797239e-06,7.68453500068352e-06,1.45403432946364e-06,4.00042594945151e-06,9.75644246192838e-06,6.30204958400216e-06,7.77085638940017e-06,8.70240989807818e-07,5.24316308963576e-07,3.78398747778537e-06,2.88052164015184e-06,6.40193841913519e-05,3.9218947629753e-06,0.000137212095786176,1.51505314803169e-06,3.89545343084632e-06,2.61513521782389e-06,2.76044014615772e-06,1.45134336412066e-05,2.25022408813685e-06,3.45393774520753e-06,2.11112623208589e-06,2.84194320656659e-06,7.13398928465358e-06,4.91312407107636e-06,5.28773284869354e-06,5.70865841957918e-06,9.16789189148115e-06,2.45140887282728e-05,2.92722319036154e-06,0.0004316481723933,1.8195454298236e-06,8.38729865834392e-06,1.31972774377197e-06,1.7809429552864e-06,1.15308774153948e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41554476562004e-07,1.14114769344715e-05,1.33686037050074e-06,3.12678617010194e-06,1.0463908083282e-05,1.5980635583743e-07,2.2601886479436e-06,8.52773384556413e-07,3.54904908414603e-05,4.49071745493835e-05,3.07284214044244e-07,0.000138464748183461,6.54270515762359e-07,1.21450180226851e-05,8.10557977877088e-06,2.5252519233285e-06,1.95867068723391e-05,-3552.82889880026,0
1,0.335291632637075,0.140025646709786,0.974774633419755,9.7,2.01143488051993,0.433557955897524,0.249104127990081,0.000413209625598628,1,1.59801196642533,0.890783574777467,0.952639335036695,0.97959302276947,0.855555935074085,0.971918369555838,0.962135199875217,0.968568360379695,0.941896363566243,0.94107645692905,0.952977762537718,0.895944920970069,0.968638474509001,0.850723857728312,0.97003838453938,0.976136555093339,0.969806596681082,0.953088650945854,0.974545333407389,3.03885627023156e-06,2.52614289487214e-05,1.57200850960967e-06,3.44416445679619e-06,1.8981041032867e-05,4.07201399433621e-07,5.16250111120987e-06,8.19288621563408e-05,4.26988033085154e-06,6.0887988463634e-06,5.75270537419317e-07,0.0133551825515571,2.9599696169321e-06,3.14677405548414e-06,1.08200432261901e-05,1.69851098070014e-06,4.23464179268963e-06,2.61486430872701e-07,1.64901389803902e-06,1.14782064404322e-05,5.34382183048012e-06,1.55631668066671e-05,3.09968099400447e-07,2.49914686452886e-07,4.47094652999734e-06,1.2196214799908e-06,4.79721123653553e-05,3.78775362993893e-06,8.13062424957987e-05,7.66097548178552e-07,4.26634354950225e-06,1.50015283774093e-06,2.10740569222814e-06,3.13483565250819e-06,2.09568156930726e-06,2.17695201301987e-06,3.08313876886947e-06,1.48255358971452e-06,1.59311532222269e-05,1.43873238688774e-06,6.60965345271733e-06,1.7282831836495e-06,9.03542035612367e-06,2.28774523854429e-05,4.08875268233706e-06,0.00025969124738733,3.76675214530988e-06,1.71572270391771e-05,2.65563951960282e-06,2.38655105718981e-06,8.2979986886092e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20657191822469e-07,9.31024031942057e-06,1.60679834137007e-06,3.14592387368808e-06,2.69505165585973e-06,3.96536450712161e-07,1.47698929768175e-06,9.18821809607107e-07,2.29065676836979e-05,8.66764626661206e-05,7.59616842372271e-07,0.000175715833694229,7.47604222104359e-07,1.34950978730803e-05,5.48669392786253e-06,1.89775999451514e-06,1.46906666514188e-05,-3552.84116161809,0
1,0.334940623940801,0.166029138828925,0.93993514645382,9.7,1.64305371594561,0.449492764355361,0.269067450835456,0.000237042604746745,1,2.22015383140484,0.935679266835498,0.969830142643602,0.97674929674064,0.883558936419883,0.963345061508032,0.978132482408186,0.976450707729324,0.961052942604642,0.982962111590116,0.946438823442532,0.819654623470305,0.995231001173595,0.668137826747572,0.969006631669647,0.970788137895833,0.963350632384685,0.91762660836249,0.990755585441055,6.28868893550435e-07,1.48353873585974e-05,3.85636123464829e-06,3.27359668002089e-06,3.68998984253079e-05,2.82735144434952e-06,4.92505662234642e-06,5.25019433542775e-05,6.59030792013721e-06,6.37761343881684e-06,1.70492911882089e-06,0.0142936766703302,3.30647066364363e-06,5.15456905521918e-06,1.63338317506055e-05,1.31660713918804e-06,7.98989602546697e-06,8.68393322931888e-07,2.30013211925305e-06,6.29010570320626e-06,7.22398524793662e-06,1.26375653110292e-05,6.11864154708989e-07,2.4702437705445e-07,6.25553825101354e-06,2.32957557108736e-06,6.25044324904682e-05,2.16728096548529e-06,0.000210836125198579,2.20457786885873e-06,4.63083824570545e-06,3.69114774830499e-06,2.10695862084602e-06,2.16060945879918e-05,3.44404180629046e-06,1.40091894453593e-06,1.80312066005059e-06,2.21682420842127e-06,1.40328261159726e-05,5.9381105118136e-06,1.17560416798916e-06,6.81417076287379e-06,6.4367044251948e-06,4.34257086270075e-06,1.48528162439422e-06,4.73040473568054e-05,3.34295673440806e-06,7.50024449632039e-06,3.80450361036779e-06,2.52039217208523e-06,1.09228995731081e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49404730040763e-07,5.20478247715601e-06,2.22226104953356e-06,2.83178794057583e-06,3.7883744412879e-06,4.58920774203832e-07,3.76708361246162e-06,1.47217177903607e-06,3.70447913771859e-05,8.58058944198207e-05,4.85256980272056e-06,3.66285016437991e-05,4.65914613261768e-07,1.14788155163142e-05,5.48661139423626e-06,4.44086613030862e-06,7.44080623023723e-06,-3552.91368086987,0
